homeownership_MORTGAGE,homeownership_OWN,homeownership_RENT,loan_purpose_car,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,annual_income,debt_to_income,loan_amount,balance,term,interest_rate
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072007788219317,-0.9794548158711338,1.0326785184815712,1.1603803253046898,1.516683893566257,2.2901036747745684
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3741967267462847,1.1631997335555948,1.3238998933441546,1.509074405443154,1.516683893566257,2.6760376939608923
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4359908699216113,-0.19739591461665665,0.8846409862597581,0.9335381366986917,-0.6593331703738533,0.5224058874133737
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5307676370167685,-0.5403807911053949,-0.4234283558313457,-0.3021404442446117,1.516683893566257,0.5224058874133737
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934141736677232,-0.902716954399918,-0.617575939073068,-0.5442203918334079,-0.6593331703738533,-0.40143616887720535
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2815055119832947,-0.4996763602380544,-1.3456293762295264,-1.2123684738673133,-0.6593331703738533,-0.5994023237966152
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665020260378235,-0.29615420590135183,1.8092688514484603,1.9364552573189089,1.516683893566257,0.2304558003605068
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06522601086965144,0.07685852942394913,0.04252584394878774,0.07357273273471952,-0.6593331703738533,-0.3034529204827499
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12702015404497807,-0.17404091329933027,0.1590143938938211,0.1685801549744317,-0.6593331703738533,-1.4212618154317407
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.208050292028403,-1.0608636776058147,0.35316197713554337,0.49334524298835836,1.516683893566257,1.204289309913563
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003431867694324786,-0.13066733942429515,0.27550294383885443,0.39610680328050685,1.516683893566257,1.3202694814825104
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08067454666348309,-0.12532905340890632,1.5568769932342215,1.7015510969083387,1.516683893566257,1.398256148571975
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13560495445016016,-0.30082520616481706,-0.7631866265043596,-0.6831044909465274,-0.6593331703738533,-0.8913524108494821
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3741967267462847,-0.4336150707976165,0.7851403498483754,0.8826342064236147,1.516683893566257,0.038488619832594106
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8376528005612345,0.6080179879551468,-1.2946656356285744,-1.176974279963188,-0.6593331703738533,-0.4994194172716607
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,-0.4089254979764428,-0.617575939073068,-0.4939055786315642,-0.6593331703738533,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17954517574400572,-0.4983417887342072,1.8092688514484603,1.845517459835519,1.516683893566257,0.038488619832594106
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754727419144567,-0.488332502455353,1.8092688514484603,-1.4511064114835928,-0.6593331703738533,-0.0874898423888483
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445756703267934,1.036415440690108,0.838530935239849,0.890884856268677,1.516683893566257,-0.5974026656661161
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7779442097180751,-0.42026935575914426,-1.3553367553916125,-1.2385244690335964,-0.6593331703738533,0.038488619832594106
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0014072799758502,-1.0328376760250229,-1.1029448971773737,-0.960417051777114,-0.6593331703738533,0.524405545543873
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844434577910899,-0.48499607369573494,-1.1029448971773737,-0.9741594369283656,-0.6593331703738533,-0.8933520689799812
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5595791562722646,-0.40558906921682464,-0.03513318934790117,0.05433961588387721,1.516683893566257,-0.0874898423888483
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055388481823084,0.33242897241069364,0.838530935239849,0.8011333217845409,-0.6593331703738533,-1.26928779751381
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9581513797531215,0.1102228170201299,-0.663685990092977,-0.5814712579444868,-0.6593331703738533,0.524405545543873
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4452599913979103,0.38914826132420105,-0.617575939073068,-0.5040831531454648,1.516683893566257,0.7183723842022844
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31617202630465296,0.6974342787129113,1.3238998933441546,1.369831015167824,-0.6593331703738533,1.398256148571975
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11157161825114642,-0.5857562222362008,1.0326785184815712,1.0697014583236755,-0.6593331703738533,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1671863471089404,-0.40558906921682464,-0.2098660142654512,-0.18565584080013917,-0.6593331703738533,0.7183723842022844
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470685662862282,-0.9440886710191821,1.3238998933441546,1.4931421506942955,1.516683893566257,0.7163727260717857
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500401701508805,-1.076211249900058,1.8092688514484603,1.9253945089984574,1.516683893566257,1.8041867490632897
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5286820846846013,-0.16670077002817055,-0.5205021474522068,-0.431674944287472,-0.6593331703738533,-1.271287455644309
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8685498721488978,0.8082037135322314,-0.8893825556114792,-0.7788917155131602,-0.6593331703738533,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5166013296938249,0.5152652684377643,0.35316197713554337,0.31163524311030744,-0.6593331703738533,-0.4994194172716607
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395256269287381,-0.1153197671300522,1.8092688514484603,1.7112680159935953,-0.6593331703738533,-0.8913524108494821
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03432893928198811,0.04282695607584466,-0.617575939073068,-1.4511064114835928,-0.6593331703738533,-1.0153312149404257
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5750276920660963,-0.21874905867821237,-0.617575939073068,-0.5106688196438592,-0.6593331703738533,1.398256148571975
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312402583570958,0.16560753442978984,-0.3748914600209151,-0.28486837468695175,-0.6593331703738533,-0.08948950051934734
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29009031238847677,0.6360439895359385,2.294637809552766,2.338943654735708,1.516683893566257,-1.0173308730709247
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25919324080081346,-0.21808177292628889,1.3238998933441546,1.4285711057628436,1.516683893566257,0.9323358041656871
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673329913576351,0.5339492694916254,1.4937790286806616,1.528306518687398,1.516683893566257,-0.40143616887720535
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,0.14091796160861625,2.294637809552766,2.312517689394467,1.516683893566257,-0.0874898423888483
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6368218352414229,-0.09730305182811438,-0.617575939073068,-0.5354920252475294,-0.6593331703738533,0.9323358041656871
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24615926208700786,0.1956353932663525,-1.4427031678503877,-1.3103415536051592,-0.6593331703738533,1.0083228131246522
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,-0.647813797165097,-0.617575939073068,-0.5229790581792606,-0.6593331703738533,-1.0173308730709247
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5286820846846013,1.654989332723299,1.8092688514484603,1.8166085717699532,-0.6593331703738533,0.03648896170209506
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19739909762548682,0.48190098084158356,0.2560881855146822,0.401419896612189,1.516683893566257,1.8841730742832536
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299580998527733,-0.26145534680132376,0.1590143938938211,0.22943083024578811,-0.6593331703738533,0.03648896170209506
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.042913739687170195,-0.7872765193171326,2.294637809552766,2.4061752607593943,1.516683893566257,-0.5014190754021598
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312402583570958,0.7895197124783702,-0.7631866265043596,-0.7026356789570807,-0.6593331703738533,-0.5974026656661161
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08925934706866519,0.24835096766831827,-0.1322069809687623,-0.004611232096796596,1.516683893566257,-0.4994194172716607
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,0.2950609703029713,0.838530935239849,0.9455001237444643,1.516683893566257,0.7183723842022844
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6299580998527733,-0.587090793740048,0.838530935239849,0.8657866624570578,-0.6593331703738533,-1.271287455644309
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,0.5679808428397298,0.7851403498483754,0.9250034661862951,1.516683893566257,3.257938209936128
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8222042647674028,-0.07461533626271148,-1.044700622204857,-0.9428800300774888,-0.6593331703738533,-0.3034529204827499
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8376528005612345,-0.5036800747495961,-0.617575939073068,-0.5599408855900139,-0.6593331703738533,0.7183723842022844
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5286820846846013,0.15292910514324132,-1.2000186887982347,-1.100714228980715,-0.6593331703738533,-1.1413096771618683
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,0.1709458204451789,0.7414571436189878,0.918142811479952,1.516683893566257,2.868004874488805
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6059247636537596,0.4044958336184442,0.838530935239849,0.9435711918624295,-0.6593331703738533,0.2304558003605068
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29695404777712636,-0.6838472277689722,-1.2388482054465793,-1.1167398191432203,-0.6593331703738533,-0.8913524108494821
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3741967267462847,0.1922989645067346,-0.03513318934790117,0.09101240459430462,1.516683893566257,-0.5994023237966152
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098738397614013,0.6614008481090359,0.35316197713554337,0.421038398396799,-0.6593331703738533,0.5224058874133737
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6382677530508896,-0.873356381315279,0.7414571436189878,0.7173753259057707,-0.6593331703738533,-0.8913524108494821
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9457925511180562,0.8021981417649187,-0.7146497306939291,-0.6578728174573275,-0.6593331703738533,-0.4994194172716607
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754727419144567,0.28972268428758224,-0.617575939073068,-0.5393599250775829,-0.6593331703738533,0.3304387068854613
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3741967267462847,-0.7919475195805978,-0.617575939073068,-0.5493136953200508,-0.6593331703738533,-1.1413096771618683
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018880403488156446,-0.28147391935903227,0.35316197713554337,0.3008615262769851,-0.6593331703738533,-1.1413096771618683
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2042628330141364,-1.1255903955424054,0.4502357687564045,0.3907053925681695,-0.6593331703738533,-1.0153312149404257
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21594192607427312,-0.9540979572980364,-0.2584029100758818,-0.25429450327471714,-0.6593331703738533,-1.4212618154317407
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5286820846846013,0.04416152757969186,0.35316197713554337,0.31485983111081667,-0.6593331703738533,-0.3034529204827499
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9457925511180562,1.0644414422708994,-1.4427031678503877,-1.318661452305508,-0.6593331703738533,-0.3034529204827499
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844434577910899,-0.8893712393614457,-1.0058711055565124,-0.922770764666284,-0.6593331703738533,-0.5974026656661161
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1792307900024581,0.05617267111431692,-0.1322069809687623,-0.05405290755807283,-0.6593331703738533,-0.40343582700770436
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665020260378235,0.5793247006224312,1.8092688514484603,1.9817911781863222,1.516683893566257,0.5224058874133737
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405093798333948,0.2383416813894639,0.061940602272959965,0.11410840324220872,1.516683893566257,-1.4212618154317407
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2351599046017997,0.5172671256935351,-0.1322069809687623,0.02316157329943403,1.516683893566257,1.204289309913563
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46002420612062506,-1.0982316797135372,-0.1322069809687623,0.005970795876240505,1.516683893566257,1.0083228131246522
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7072007788219317,-0.015226904341509924,1.518047476585877,1.5492166621640886,1.516683893566257,-0.4994194172716607
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,0.31841597162029767,-0.03513318934790117,0.0618425788131664,1.516683893566257,0.524405545543873
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,0.27037139748179745,-0.1322069809687623,-0.0397515135315385,1.516683893566257,-0.0874898423888483
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299580998527733,-0.9447559567711057,0.1590143938938211,0.21830384388984533,-0.6593331703738533,-1.1433093352923673
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665020260378235,-0.7572486604805698,0.7414571436189878,0.774773594478792,-0.6593331703738533,-1.1433093352923673
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665020260378235,0.7174528512706195,0.35316197713554337,0.35593544196821986,-0.6593331703738533,-0.8933520689799812
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.419004195940588,-0.9133935264306958,-0.4234283558313457,-0.3399924707081044,-0.6593331703738533,-1.42326147356224
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934141736677232,-0.7078695148382225,1.1297523101024325,1.0212473317551787,-0.6593331703738533,-0.3034529204827499
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754727419144567,-0.14734948322238553,-0.8893825556114792,-0.777831906945299,-0.6593331703738533,0.3284390487549622
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26605697618946306,-0.12466176765698261,0.35316197713554337,0.4148923115884837,-0.6593331703738533,-0.0874898423888483
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5633640475417534,2.0707083561717115,0.7414571436189878,0.6803472604595261,-0.6593331703738533,0.3304387068854613
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232450995812208,-0.053929477953079494,0.1590143938938211,0.13681600613655018,-0.6593331703738533,-0.40143616887720535
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405093798333948,-0.6371372251343191,-1.003444260765991,-0.9174345883828394,-0.6593331703738533,0.038488619832594106
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9148954795303929,0.9343207206457947,-0.22928077258962343,-0.1508005836393296,-0.6593331703738533,-0.8933520689799812
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,-0.021899761860745933,0.35316197713554337,0.48555524857194027,1.516683893566257,0.3284390487549622
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7604101215920762,0.034819527052761215,-1.4135810303641292,-1.2833696262744148,-0.6593331703738533,-0.305452578613249
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5595791562722646,0.020806526262365475,-0.617575939073068,-0.5567865500513894,-0.6593331703738533,1.1263026428240983
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21971136880796804,2.1834796482468026,-0.4234283558313457,-0.31814395506195325,1.516683893566257,0.3304387068854613
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11157161825114642,-0.6791762275055069,-1.2000186887982347,-1.0785606169286646,-0.6593331703738533,-0.40343582700770436
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7913071931797395,-0.1613624840127815,-1.3553367553916125,-1.224657636664149,-0.6593331703738533,2.0941371779856577
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6059247636537596,1.2339320232594977,-0.617575939073068,-1.4511064114835928,1.516683893566257,3.6438722291224517
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754727419144567,0.08886967295857419,-0.1322069809687623,-0.06097076784052206,-0.6593331703738533,-1.271287455644309
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9389288157294066,-0.5123547895246031,0.35316197713554337,0.48464096296084036,1.516683893566257,0.2304558003605068
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016668099506876,-0.3562099235744771,-0.8117235223147902,-0.7503210428712388,-0.6593331703738533,-1.1413096771618683
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5595791562722646,0.2163212515759847,-0.617575939073068,-1.4511064114835928,-0.6593331703738533,-0.5974026656661161
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9430836423284645,-0.7452375169459448,1.3238998933441546,1.4092165525136002,-0.6593331703738533,-1.0173308730709247
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15105349024399184,-0.12332719615313541,1.3238998933441546,1.2515820713234462,-0.6593331703738533,-1.26928779751381
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7113556054209895,-0.366886495605255,1.3238998933441546,1.4892441426662915,1.516683893566257,3.257938209936128
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12702015404497807,0.04549609908353907,1.3238998933441546,1.2994039257349803,-0.6593331703738533,1.1263026428240983
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437447050069818,-1.0254975327538631,-0.9087973139356513,-0.8198519116117529,-0.6593331703738533,-1.1413096771618683
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45143940571544294,-0.5390462196015477,0.35316197713554337,0.46242010926670024,-0.6593331703738533,-0.08948950051934734
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5132335488907697,-0.07528262201463519,-0.7146497306939291,-1.4511064114835928,-0.6593331703738533,0.03648896170209506
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38964526254011633,-0.42093664151106785,-0.8602604181252208,-0.7708849420714976,-0.6593331703738533,-0.40143616887720535
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19739909762548682,-0.19272491435319133,-0.03513318934790117,0.11676494990804998,1.516683893566257,0.2304558003605068
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9457925511180562,0.20631196529713033,-0.617575939073068,-0.4702786720931311,1.516683893566257,0.5224058874133737
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.45143940571544294,0.39048283282804824,0.1590143938938211,0.12947362026299755,-0.6593331703738533,-0.8913524108494821
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299580998527733,-0.934079384740328,-0.4234283558313457,-0.3944361214555734,-0.6593331703738533,-0.5974026656661161
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8658409633593063,-0.9307429559807099,1.3238998933441546,1.4739361312216088,1.516683893566257,1.8841730742832536
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10640722179981833,-0.20406877213589292,0.9356047268607102,0.8264513054411993,-0.6593331703738533,-1.1413096771618683
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6677189068290862,-0.13400376818391327,-0.617575939073068,-0.4752726185265371,1.516683893566257,2.0941371779856577
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982300629452984,-0.4783232161764987,1.3238998933441546,1.4591891358654054,1.516683893566257,0.7163727260717857
